volume_m3,slope_deg,potential_energy_MJ,plastic_energy_MJ_front,plastic_energy_MJ_rear,sleout_energy_max_J,impact_duration_s,rcforce_force_max_N,rcforce_impulse_Ns
3518,33,2628,772.1966854,597.3570649,22120000,5.08100009,20798202.5,4906485.805
1966,38,1675,360.7414296,258.3368072,10440000,4.6650002,20786373.33,2623261.888
2978,42,2697,768.1719861,569.4623646,20680000,3.823998928,20088258.07,4745292.929
1042,43,964,226.6575372,106.1175666,5582000,3.892999888,24585054.63,1689471.019
996,33,743,255.2283766,89.51124533,5252000,3.861000538,22866256.19,1142454.516
3428,60,3951,772.5703659,482.951515,19100000,4.078001976,26153957.33,5275931.197
877,51,912,190.4702651,164.7162214,7168000,3.589999199,16067405.33,1505429.807
5153,45,4926,771.9717588,748.9011901,28280000,5.275000334,25243434,7119590.863
3704,45,3536,781.7865426,665.8422049,25700000,4.631999016,17827675.35,5963908.002
3741,58,4212,770.2327451,486.7269781,18470000,4.120999098,38284801.33,5297697.099
950,50,989,106.2592557,116.3134734,5433000,3.973999977,15827688,1592069.864
5034,53,5395,768.8992171,622.3964697,21310000,4.208001137,32410027.33,5825324.919
5298,42,4816,770.2534358,754.7368628,27750000,5.202998877,19783662.33,7056703.747
571,30,394,60.34348518,28.87343323,1751000,2.859000683,25224627.37,406898.9989
3089,38,2587,770.6126319,633.7227421,21010000,4.583000421,17395073.5,4745737.666
4380,56,4862,761.2485491,592.870814,22310000,4.315997839,46586474.67,5986896.936
2287,48,2307,416.8114826,518.6013458,17530000,4.688000202,18940462.67,3956185.488
4462,43,4118,773.615749,729.7033131,33530000,5.095000982,23351070,7038433.726
2047,45,1970,573.5679304,347.9783692,15480000,4.898998737,30686235.5,3545055.455
703,43,655,17.63011197,54.33771301,1808000,3.084000111,19975814.67,491701.2951
1587,31,1132,147.715909,131.8564132,5559000,6.053999186,21813036.37,1459388.956
4882,54,5291,772.8696002,630.2803258,22640000,4.444997788,22472994.67,6037471.536
3048,40,2677,776.4842211,582.770706,21520000,4.026999712,19901517.87,5032674.124
4644,42,4220,762.2344911,722.7886942,27110000,5.179999113,29665125.33,7406830.364
1633,34,1249,218.8026719,132.359249,5509000,3.757999897,17615984.15,1598890.894
2516,44,2370,781.1967723,601.2367708,20870000,4.373002052,24931638.42,4536680.469
1600,47,1583,336.1676655,283.0147969,11300000,3.86500001,20960654.67,2609569.231
612,51,637,63.83354531,82.1563749,3711000,4.408000231,17512083.13,1064744.256
1294,31,929,140.2615235,54.69214746,3360000,4.454999685,25474853.33,1293739.517
660,31,469,18.24408565,20.91750411,887500,2.251998901,24615498.67,217812.5201
506,50,503,54.57980076,51.32288876,2793000,3.670999765,18040843.42,756734.8815
3271,39,2799,607.3066509,562.2145583,19500000,4.61700058,25972194.95,5713494.361
2602,34,2021,627.7281659,315.9613758,12160000,5.021999359,25216327.16,3178839.459
895,59,1036,306.7684137,158.2074202,7342000,3.263000011,15595535.94,1522622.244
5320,36,4287,761.3662579,751.6958146,27670000,5.059000015,21237082.71,7203946.493
775,38,650,90.31060822,90.61099928,3431000,2.90199995,4558390.667,654998.1463
1955,36,1555,445.9061324,295.3051173,10890000,4.351000071,24594065.58,2641805.159
2883,33,2164,707.2452647,443.5740312,17980000,5.253998756,19780951.92,4179088.562
3523,56,3912,774.0724342,640.6030837,20720000,4.259999275,24208900.67,5841432.122
2042,58,2299,484.725791,510.7504413,15970000,3.981998921,21832505.83,3595655.407
3505,58,3963,777.8355494,522.3513768,18380000,4.891000986,17483383.17,4904777.639
5019,35,3933,775.6098565,655.1188393,23610000,6.000999212,21284781.54,6376850.999
3070,49,3106,772.3525435,622.8146829,20110000,3.874001741,28960269.29,4510726.481
536,40,463,53.49746545,25.70293936,1704000,3.210002184,26071369.31,580369.8071
1659,30,1136,131.185277,182.1893248,5822000,4.741000175,24199795.21,1866750.286
2338,46,2257,636.4925368,415.0744309,16160000,4.056001186,18918140.21,4068278.746
2194,41,1966,523.7521599,315.5969011,13480000,4.366997957,23368378.26,3148870.639
1841,39,1585,320.5237212,129.6726213,8415000,4.070998907,25378391.63,2363318.72
5211,55,5718,764.3125047,612.6868638,21690000,4.508998871,19417484.04,6619715.791
942,55,1060,276.8316154,140.4377714,7737000,3.611000061,17420076,1717287.399
694,53,737,185.7277888,81.94517162,5664000,3.760999918,17122550.65,1304792.606
3741,50,3857,776.3575786,713.4247049,23460000,4.178000927,18785122.75,5033177.957
5064,59,5813,764.8949721,536.5273428,20830000,4.514002085,30674653.33,7046262.915
5255,60,6076,654.167246,357.1540814,17520000,4.191998959,25878646.33,7071417.456
1602,58,1832,503.5724804,320.0018448,12720000,4.305997849,15288110.83,3083400.614
2399,52,2537,762.6739179,370.2126059,16800000,4.265000105,22456830.33,4341659.536
2019,55,2210,612.1840878,360.3664932,15180000,3.894998789,16165406.92,3724626.837
5181,57,5820,693.0445929,489.6433378,19340000,4.481000185,30885185.33,7298052.014
3080,60,3565,770.567179,447.165417,18370000,4.270002127,23988251.16,5246350.834
931,34,709,148.6793143,57.16743719,4037000,5.336001396,20116242.67,848306.4237
3270,58,3739,678.7277792,451.2780178,16510000,4.551000118,19969660.28,4957648.876
4658,44,4383,773.8980223,658.1045529,23300000,4.689999819,23697245.33,6728305.261
1939,60,2243,628.0046053,405.4909394,15580000,3.859000206,15760310.17,3552423.71
4266,30,2954,777.619718,617.8298019,24700000,5.748999596,19832998.93,5513975.795
4185,30,2905,775.3975643,530.045798,21110000,5.648000479,16261388.4,4949762.033
642,53,674,85.47333108,66.99376441,4155000,2.923000097,16561606.67,1070871.856
1894,51,1990,719.7334351,424.2927557,17340000,4.499998808,16061003,3886445.694
4345,31,3103,782.0379894,749.7427636,25390000,5.058999062,18032469.67,6145327.451
2948,33,2221,654.3397067,383.0217624,15810000,5.117998362,21589241.33,4330113.903
4761,46,4615,770.6620144,724.6646223,27920000,4.992001057,19709089.5,7120771.569
845,34,630,156.7238053,36.83695509,3309000,4.760000706,25814420.38,1348370.143
983,55,1090,360.6976005,175.0744555,8823000,3.506998777,14835657.33,2225033.41
4126,38,3470,779.4936137,724.6493352,26260000,5.642998695,22815346.66,5694731.72
5388,51,5632,779.4502768,668.2519184,24110000,4.339998961,27259708.33,7170264.935
3836,37,3170,776.0591547,685.3308525,32950000,5.406000376,32872126,6923211.778
4250,41,3802,777.6486175,720.8205723,33820000,4.511000156,335702186.7,11773715.66
1046,56,1164,318.441592,159.9427068,8577000,3.862001181,14544440,1770678.804
3829,58,4347,773.821303,629.3344341,22140000,4.264999867,21000384.67,4932704.311
4386,41,3924,780.3279613,715.6300018,33630000,4.920001984,27098704.33,6794171.317
1836,38,1540,379.2291714,168.5998135,8572000,4.564001083,26141314.58,2879084.411
4288,55,4717,779.9898678,672.1756147,21390000,4.801999092,20281459.73,5273904.135
2907,40,2559,432.5903263,384.1824269,14030000,5.159999371,26125939.45,3915134.914
3836,52,4049,744.7580023,543.1586368,19150000,4.400001049,26467100.67,5663121.5
1601,40,1384,366.6285939,170.6304758,7875000,3.25699997,22916116.29,2048104.272
5214,58,5914,772.2566171,494.5278677,18940000,4.362000942,20357756.08,6160468.414
4553,38,3820,774.7588959,709.8847633,25310000,5.041998863,21121694.67,7059549.209
2804,58,3163,743.4700891,410.2642663,17260000,4.368000984,28481633.29,5441483.853
4065,30,2817,776.7640372,557.3261459,24150000,6.091001272,22454610,6562814.066
1845,47,1831,628.7999955,272.6188633,13350000,3.144999027,17881586.21,2416708.914
2226,38,1876,475.8951696,281.9103599,10990000,3.977000713,25869352.67,2836928.948
2643,52,2787,550.1425883,529.2294079,19340000,4.055999994,16885825.33,3890441.014
891,54,983,262.3886091,128.2093901,7267000,3.978001118,16968773.15,1363724.083
1680,56,1862,543.5634587,367.3762928,14920000,3.907999754,18988957.79,3315708.178
5137,46,4995,764.8564102,646.4987848,23190000,5.093999863,21174288.67,7323654.924
4248,47,4206,776.71591,774.8835204,26450000,5.17000103,18406818.79,5738325.279
1601,55,1756,578.3105789,371.8045327,14000000,4.256000042,17310938.08,3281057.04
914,40,817,93.62987946,108.5029481,4132000,3.615999222,26097018.67,1211109.119
2843,39,2437,773.5891208,652.9127124,22460000,5.242999554,20104676.08,4789398.399
5359,44,5042,767.6610097,713.7797795,23860000,4.64099884,18100059.33,6786136.611
1709,53,1820,477.9326906,389.8809974,14720000,4.068999291,16867443.17,3201392.606
1922,52,2031,408.1005851,437.2656712,14390000,4.647999764,18386631.25,3474205.858
1797,57,2009,424.9071171,356.1716435,13160000,4.291999102,20252999.75,2882514.83
947,49,970,223.2750436,123.453636,6380000,3.227000952,20894501.33,1559334.896
4397,33,3306,779.0012762,694.1797894,32840000,5.390001774,16816577,6655024.389
4810,46,4669,772.3867018,754.1068604,25290000,4.740000248,29521710,7335047.668
4499,49,4592,779.5805894,771.3165865,25930000,4.918001175,21191962.96,6124577.329
604,44,562,53.77616014,47.5868591,2359000,3.046998978,18040671,552943.8677
1458,42,1337,302.1475577,154.3259467,8006000,3.743999004,23866688.35,2109396.348
2414,35,1905,609.1791724,314.4425545,12980000,5.28000021,25799179.54,3096853.58
2702,35,2117,349.6908961,382.7560852,11890000,5.479998589,26328299.79,3730328.645
5032,34,3871,766.5355327,725.3945457,30940000,5.812000275,15491352.17,7814967.821
2440,35,1928,454.9884432,238.0165514,10760000,4.495998859,23516496.98,2705202.152
4424,44,4163,785.4385171,699.5737359,32610000,4.743000031,18506642.08,7062355.26
3115,46,3011,770.6525501,644.7112493,22550000,4.747998953,18572429.33,6027564.331
3567,45,3432,774.3827663,723.0807954,23000000,4.205999136,17981545.17,6219730.718
1430,37,1182,211.7162596,138.2253191,5970000,4.366002083,26658790.61,1788627.481
547,34,436,18.5916794,8.837089441,686400,2.146998882,2265848.833,112421.3578
2026,47,1967,438.4020826,240.1188254,13040000,4.271000147,21177570.15,3134703.929
4955,57,5573,761.8701174,537.1558738,19580000,4.272997856,27427547.33,5664855.357
1064,52,1131,381.8129715,172.6505133,9592000,3.607000113,17297234.25,2155857.165
2089,46,2029,548.0592321,442.3689608,14740000,4.595999956,18438702.83,3542644.852
2189,58,2462,520.8000399,522.1524023,16080000,4.005001068,17664436.93,3508650.491
4808,52,5094,766.3800455,574.0123383,20100000,4.621000051,27281377,5949634.34
2833,50,2929,682.381274,563.9457705,20850000,4.202998877,36463434.67,5128946.412
2907,40,2530,769.8653119,595.8809829,22120000,4.619002104,21329303.75,4899411.081
2633,41,2356,658.108635,358.8254533,15340000,3.788998842,22268381.33,3503187.676
3688,51,3843,774.9655842,650.1419248,22430000,4.389000893,22557285.33,5732437.037
2269,45,2164,500.9411967,403.4075679,14430000,4.202998161,23974810.81,3682998.163
4867,54,5270,766.0288657,686.4786168,21460000,4.697999001,20368271,6091492.901
1346,59,1539,373.8599836,218.7321327,9863000,3.560000896,25738468.67,2362550.903
1707,38,1438,234.2461518,215.8932719,7275000,4.324001312,26491210.32,2249266.48
3144,39,2711,720.932717,625.8728836,23080000,4.820000887,23257427.17,6056474.86
3249,32,2363,735.2406491,461.8536204,19560000,5.616000414,21881968,4992693.678
3171,55,3469,773.9904632,609.5826493,20600000,4.290998936,20006369.33,5198696.812
1161,50,1221,330.7703873,97.14339651,7326000,3.747997999,17907407.2,1533533.881
2624,47,2581,761.7283339,578.2139479,19330000,4.086997986,17915225.76,4453201.546
4912,35,3853,768.1061217,745.8482813,30310000,6.253000975,16765510.35,7599216.057
1706,40,1509,298.6481597,260.2848878,9444000,5.012999535,18033548,1950333.292
3304,32,2403,752.1734123,477.7895326,18820000,5.491000891,21588309.33,4654005.745
5262,52,5565,767.8368101,665.723185,23330000,4.138001204,26258429,6900357.217
5053,32,3691,767.1025534,727.0218056,25680000,5.463999271,26389528.83,8273363.897
2615,47,2567,553.5398883,623.1222503,19730000,3.771000147,18986147.71,4188745.614
1168,33,866,78.90929525,117.3159644,3789000,4.086001873,28937410.67,1037662.647
3940,49,4013,779.8015658,727.2686077,23740000,4.781000853,21605605.25,6601698.872
4089,59,4678,774.7520416,659.6387947,22320000,4.363000154,20649448.35,6332196.849
1463,52,1542,396.0399529,179.0151384,10670000,3.568000317,16956344.67,2127424.995
3880,49,3947,775.2668706,721.134034,28300000,5.052998781,22842743.88,6396467.277
810,54,878,188.0825954,140.1447193,6234000,3.855998993,5233859.813,1516037.498
1367,37,1122,202.6939037,143.8160601,6311000,4.735000134,37508526.67,2187612.815
2202,39,1883,501.4967934,270.5264458,10820000,3.648998737,15215610.41,2390848.569
2581,35,2047,510.953732,386.642924,10800000,5.194000959,42338844.62,4145836.01
1213,53,1316,245.8754006,279.4517897,9157000,3.96799922,16079427.08,2233150.01
3983,38,3353,779.1102842,694.4364447,29610000,5.211001158,27241188,6394774.293
2307,55,2529,435.5621784,505.3245098,16310000,4.037001133,18181035.5,4152168.67
2886,41,2565,747.7462663,618.4007604,21730000,4.447002172,21853425.33,5401343.204
2714,59,3124,469.3132859,567.7249074,16510000,3.927999973,31326106,4649931.003
4486,43,4146,769.2825771,661.9616926,23700000,5.310998678,26956772.12,7067889.185
1103,56,1250,396.459146,184.5836849,10360000,3.999001026,15963822.08,2286135.93
4430,59,5105,773.4800815,618.4274715,20190000,4.061002016,33048882,5314152.341
4159,52,4401,783.619977,682.5779928,25040000,5.242000103,16942518,5046301.19
4224,59,4841,776.1191771,628.6830621,20810000,4.382999182,25467602.5,5709816.999
5182,37,4265,769.6634309,752.683069,26190000,6.065002203,26231657.33,6952397.496
4005,45,3827,776.1157889,686.3417564,33610000,5.250999451,19494501.07,6946991.93
4973,39,4274,767.0398496,721.7471445,29930000,5.76099968,16747991.88,7441626.479
1732,45,1663,310.6352485,254.1382049,10770000,5.338000059,23261480,3067523.527
4304,50,4424,771.4383116,682.9126132,27210000,4.820000172,19118073.58,6593867.27
2391,35,1874,350.149562,293.8221975,10710000,4.751001358,26050570.25,2996053.354
2967,52,3159,754.0906957,496.4494036,18710000,4.367000818,17633000.29,5676653.007
1870,33,1385,222.6916648,168.6687198,6507000,5.453002214,24690665.61,1820898.385
2846,54,3092,548.6213086,652.5058001,21220000,4.647001028,17351359.63,4617504.656
2766,36,2240,767.7567712,481.7446686,19400000,4.525000095,20427592,3761775.03
1147,33,861,190.7682408,117.7973147,5179000,4.445000649,26142301.33,1432499.551
1040,38,881,64.71870684,79.15642124,2786000,2.413001061,2625838.417,501626.8368
1919,39,1637,486.9704185,259.4514544,11250000,4.881999731,24832315.22,2752344.643
3331,54,3617,761.5653709,547.3596317,19750000,4.26599884,40567392,5596065.804
2202,47,2188,465.0458819,416.0074092,15620000,4.693001032,16782197.08,3457991.973
1562,49,1582,415.0430696,248.3908641,11690000,4.562998772,21702885.33,2487364.166
1913,43,1765,340.0468302,284.8257006,10680000,4.992998838,24280327.56,3180746.152
3139,52,3328,778.184324,638.4665707,20570000,4.35800004,20216565.42,5350076.093
4234,52,4505,780.7653671,684.4806194,24120000,4.099001885,25325798.67,5420709.124
4614,59,5297,715.4723745,516.7934002,19200000,4.375999928,19882264.29,5468083.715
5067,58,5746,765.7248184,491.3278648,20480000,4.446000099,17663452.42,5383071.74
653,38,549,27.58652054,47.73800382,1504000,1.865998745,26428882.67,431029.267
4157,38,3499,777.7144183,720.6382165,29800000,5.342001438,29742160,6624837.305
5366,59,6141,642.6012225,380.009779,18140000,4.120002031,22139924,7515081.396
2948,30,2064,652.2431661,200.6646112,13780000,5.42799902,25112976,3634904.27
4140,40,3631,772.2065364,711.2520529,32520000,5.280998945,221880138.7,49410937.88
4542,60,5251,771.8550482,533.1343846,19470000,4.617000103,19637219.33,4740051.786
1493,58,1701,502.404778,340.6451672,13040000,3.902000904,15438429.17,2739159.408
3351,30,2315,721.7466182,379.6035294,17450000,5.637000799,20097969.85,4794109.698
4737,50,4901,770.4662029,657.7467755,23280000,4.431000233,24282568.54,5109893.361
875,56,957,166.8661131,146.2226606,7120000,3.447999954,18077628.32,1937775.661
2953,37,2424,704.0702157,505.0987819,19620000,4.263000965,24949703,4505625.252
3960,47,3889,770.1292757,687.1036404,27480000,4.671998978,18669073.42,5767214.751
3585,58,4054,764.2929441,529.2416027,21380000,4.321000814,24687316.67,5977643.921
2443,55,2664,748.6669397,234.4136976,15590000,3.940999746,19637617.67,4368661
5088,60,5889,766.6690379,542.5937513,21000000,3.910000086,26338594.92,6043852.764
563,32,401,29.56077957,14.24952726,1147000,2.4880023,20091530.67,571696.0558
3014,40,2648,780.6445143,635.5540525,21540000,4.827999115,21862457.33,5138077.374
1654,58,1881,379.843622,339.1018813,12220000,4.412000895,15407243.75,3098677.11
3486,37,2889,783.1305715,669.817574,24140000,4.617999792,19598551.4,5804620.992
3101,45,2979,761.6902758,643.6324393,22970000,4.236998797,23446024.37,5744429.286
3434,42,3092,773.6508427,635.8329866,23600000,4.25500083,18794809.33,5123365.837
2403,40,2093,455.0459263,318.9318069,13130000,4.416999102,23465323.71,3612244.039
845,34,645,78.70304354,47.23245197,2539000,3.00699997,2842162.083,485879.4116
2154,48,2179,485.4752159,388.7382372,14270000,3.234998941,17982801.75,2846523.646
5370,39,4606,574.3037383,422.013495,18270000,6.306001425,29639959.33,8143443.112
2855,51,2983,772.9293704,631.1848557,19940000,4.626000881,20594470,5429783.497
1078,46,1039,207.4412931,103.5513528,5647000,3.568999767,18398915.19,1354280.515
1888,44,1800,318.8668986,282.4794821,10730000,3.959001064,23110312.04,2367112.173
4326,60,5008,759.4099158,567.2097184,20640000,4.710002184,30209234.67,5866130.692
3781,34,2906,742.594767,620.1711399,21890000,4.790999889,20144486.83,4933273.759
5188,31,3693,769.5840982,726.2082156,29610000,5.893999338,15005156.5,7065427.09
4559,42,4135,782.2505123,714.2825078,31740000,5.126000166,18662499,6341405.714
992,47,979,232.9002051,85.31672473,5305000,3.18599987,23551010.29,1183106.715
1473,57,1639,405.3309834,297.6132877,11780000,4.0870018,17838601.67,2462609.811
4138,35,3235,778.9675618,691.2102514,25340000,5.353000164,25658572.92,6374420.161
2010,35,1590,389.4211223,209.0168171,10010000,4.745998859,22038510.67,2750491.756
4499,46,4371,774.2325139,670.6079939,23350000,4.676002026,23151778.67,6371081.715
5308,46,5160,770.3634617,680.8838582,27890000,4.92500186,24548978.67,6968648.077
3156,58,3582,738.0584257,425.2683335,17560000,4.183999062,19400732.79,4962846.772
2726,52,2895,674.5510763,470.8201588,18570000,4.529999971,24501265,4616142.191
4964,50,5112,771.123984,691.3047335,23310000,4.702001095,17980088,5948824.986
3764,58,4245,774.8515304,583.5501985,19190000,4.162001133,16005796.79,5417149.312
2036,45,1942,331.8006409,285.4161295,10590000,4.109000206,23633688.52,2597587.962
1463,36,1182,183.2531093,156.1451086,6241000,4.346000195,24891548.04,2412313.616
5342,52,5656,766.9764207,656.0442761,24080000,4.39199996,41373115.33,7550066.455
5242,34,4024,767.4786873,710.9835768,24460000,5.306000233,24412213.33,7825797.314
1773,42,1607,291.0755103,248.8546988,8912000,3.925000906,20890427.03,2242974.775
3900,45,3747,771.0441103,695.528687,31010000,5.034000158,22113778.29,6564300.449
1492,53,1617,421.5950412,324.307629,12580000,3.873000145,16205130.33,2757189.821
2358,39,2014,487.8041482,256.348638,11490000,4.359001875,25311115.71,3796129.644
1520,44,1433,233.0248798,186.0741135,8389000,4.421000004,16657743,2608264.382
5020,32,3673,769.3318963,664.6382894,24330000,5.699999571,23723845.33,8357787.933
1091,56,1233,355.6489006,152.5161982,8058000,4.141998768,15624170.76,1780881.212
4746,51,4961,776.1550163,743.6329681,27750000,5.185997963,24466114,7518086.393
4798,36,3867,772.8949239,732.8750023,26560000,5.31199789,22740043.58,6249216.303
1287,59,1478,312.7773108,297.4831486,10290000,4.258998871,19864788.67,2797779.582
1132,52,1217,265.0808467,208.5192618,8241000,3.663002014,15603497.94,1922499.226
5314,49,5400,763.0695763,644.9134443,23010000,4.534001112,35599668,7147801.691
1242,49,1262,222.8079785,296.9906,10320000,4.070999861,18163181.72,3004961.067
2766,43,2555,659.1970741,572.566471,20360000,4.007999897,22607560,4853313.279
1290,34,1000,257.0874146,77.32537967,5346000,4.213999748,23035511.31,1394135.714
4637,57,5206,769.7760383,480.539547,18770000,4.462001085,22289727,5574153.37
3396,34,2602,773.0919615,620.6425785,22280000,4.976999044,20963032.54,6070638.663
3374,54,3679,776.9751727,650.2057336,21390000,4.611999273,25393429.5,5382339.786
1393,55,1517,270.6188046,150.9584417,7942000,4.080000877,16782260.79,2010661.868
3634,32,2644,772.103938,544.2350685,22570000,5.908999681,21661110.5,5596578.412
3506,57,3975,770.4045996,602.3943822,20770000,4.509998083,26143210.72,5310894.393
4036,43,3737,785.0488379,719.1787727,34630000,4.791000843,20502802,7410978.441
521,57,578,93.72073611,82.67576846,3755000,3.038999796,12709376,615157.8945
4683,53,5028,771.2712658,682.3894529,24390000,4.388000011,21818688,6144477.437
832,53,884,250.6460527,122.729713,6459000,4.195001125,16869843.04,2323203.888
1733,44,1639,502.9268759,205.0597704,11080000,3.633001089,22507928.92,2129732.844
2094,51,2187,440.6103075,457.9702243,15450000,4.385000229,19239673.42,3106856.952
5198,31,3701,769.6489866,703.6014456,36020000,6.096999168,23647702.17,8460123.365
1591,53,1703,526.1236078,404.6080378,13470000,3.999000073,16441655,2922225.461
3959,50,4090,774.6226849,679.1235822,24390000,5.080001116,24235498.67,6237265.554
2387,39,2028,448.7433239,358.3119617,13570000,4.636000872,25577909.37,3238293.459
1881,40,1670,260.9902255,180.0323736,7490000,3.362000227,25923758.73,2061806.571
4182,40,3662,782.0040899,695.0350724,29120000,5.31699872,19528337.33,6023914.41
3578,30,2480,781.1707782,466.2911705,20050000,6.010998726,19912815.08,5116000.742
4147,43,3836,775.3554674,730.0970715,34850000,5.111001015,25577608.67,7696021.171
5048,39,4330,762.3449177,736.5825197,31280000,5.694001436,17191530.5,7732340.533
1814,43,1655,314.0458827,237.8511418,9499000,4.213001967,24198437.27,2187374.29
3912,44,3701,782.2336178,721.8031432,28910000,4.740999222,22402758.07,7302372.074
1526,53,1653,377.6106864,234.7278016,10020000,4.728000164,17452683.5,2292903.561
3164,31,2257,756.2093374,472.6288599,19510000,5.696000576,22661614.17,4486501.906
1524,39,1299,268.9671706,151.3371269,7036000,4.184000254,24843684.67,1847122.601
4874,50,5033,770.4878154,659.2972508,22330000,5.154999018,30288633.33,6918292.449
3950,40,3465,774.6258915,690.8719678,31320000,5.758997679,19334841.54,6062569.505
4791,40,4185,777.9739147,693.2347392,25460000,5.083999634,24448749.33,7161055.419
3501,38,2950,779.2501607,669.681729,26260000,5.080997706,36816800,6152398.417
1652,51,1714,333.0858487,227.2422137,12020000,3.845001936,17133380.28,2500623.088
2033,60,2355,500.4792502,422.3142503,14330000,4.091998816,18732591.67,3590513.946
2958,56,3294,726.1284464,544.7427549,19490000,3.994999886,19195307.5,4824270.497
1632,45,1558,268.0703518,224.144843,8686000,3.333002091,22447592.78,2517399.704
4113,50,4222,765.0838608,712.8414626,27380000,5.363999844,16668298.25,6041028.285
992,35,782,87.72230257,84.93115711,3171000,3.800000191,24154501.33,924744.7402
4501,33,3378,780.6951432,675.5217943,34100000,5.874998808,23181457.71,7586565.501
1725,41,1544,282.148389,257.6515158,9195000,4.297998905,26338277.33,2519438.656
3976,59,4555,774.2408871,590.0210591,18850000,3.499000311,16758176,5158223.975
3632,56,4038,754.8192916,571.5343609,20810000,4.213001013,18197453.38,5361491.058
5133,44,4832,767.3113195,686.2066779,23740000,5.239999771,31061917.33,6755454.648
1143,31,814,99.9893155,65.01191354,2989000,3.541002274,17558488,983166.0283
1848,40,1621,289.2527794,197.7080079,8313000,4.656999827,24800589.33,2179544.984
2727,40,2371,471.8909463,518.2720709,16060000,4.142000914,26606926.75,3941571.368
4967,37,4088,763.5976123,674.4841637,25870000,5.182999134,38655302.67,7981059.427
1661,52,1764,452.4007693,311.0187221,13040000,4.77200079,16686956.35,3501923.509
4089,44,3841,779.0842124,772.0947956,33690000,4.928998709,25378872.83,6822515.688
1377,54,1499,423.1703525,309.7235544,12550000,4.498001814,17280229.75,2794265.731
3562,36,2859,780.0065635,743.4751523,24840000,4.874000311,22622374.33,5943974.383
3544,37,2897,686.9735653,690.6368105,24770000,4.986001015,20204575.95,5761927.223
4226,48,4261,782.6315661,701.5393748,31400000,4.843998671,19616263.33,7146718.226
3831,50,3951,773.3625949,675.5278926,22440000,4.871001005,17225578.92,5709824.779
1512,36,1223,264.0624406,104.432319,6637000,4.878000736,25064109.33,1581117.931
5294,56,5882,774.937017,631.7059031,22020000,4.482999086,24047643.83,6256840.645
3002,30,2065,517.7523926,263.3506446,11890000,4.008002281,23657255.75,2961075.66
1363,45,1292,318.3281192,105.4345175,6985000,3.775999069,22803104,2080236.516
5369,41,4784,775.2085581,770.6548984,26890000,6.094998837,17955732,7114162.041
3168,41,2826,783.2568871,679.5853918,23910000,4.381001949,19342926.53,5341088.334
